sinta_id,title,topics
5996452,traffic congestion analysis urban networks. iot based air quality monitoring. cipp evaluation learning development model vocational laboratories based iso 9001 2008. low interaction honeypot defense mechanism slowloris attack web server. designing smart greenhouse systems using scada based iot. multimetric approach handoff decision heterogeneous wireless networks. preface. optimization data communication air control device based internet things application http mqtt protocols. vertical handoff model next generation wireless networks. utilization augmented reality technology learning media early childhood. defining vocational teacher competencies industry 40 perspective policymakers. development application critical thinking skills tools using fuzzy expert system. intelligent handoff strategy heterogeneous wireless networks. vertical handoff decision using fuzzification combinatorial fusion. handoff decision using kalman filter fuzzy logic heterogeneous wireless networks. exploration augmented reality model learning. training development internet things creative industry entrepreneurship models upi students. mobile anchorbased localization android. ultrawideband spiral antenna back lobe reduction communication systems. defining vocational teacher competencies industry 40 perspective teachers lecturers. low carbon learning logical framework learning process elementary schools. face recognition based violajones algorithm dataset image classification. coplanar waveguide antenna using resistive load wireless communication systems. experimental study fm complex differentiation using hackrf. river water monitoring system using internet things determine location river pollution. preface. quasiyagi uda mimo 2x2 antenna 5g network cellular devices application. handoversupporting streamlined networking,"iot based air, vocational teacher competencies, upi students mobile"
5995430,potential improvement cihideung village layout modification local housing settlement. development microbial organic waste processing model community sukasari subdistrict bandung. accelerated adiabatic dynamics triangular spin cluster. investigating students failure fractional concept construction. school culture ecology. schools policy developing students ecological intelligence. construction fractional concept perspective apos theory. identification parameter arrangement hypothetical model campus earthquake disaster mitigation insight. fastforward approach adiabatic quantum dynamics regular spin clusters nature geometrydependent driving interactions. analysis distribution rain stations based physiomorphohydro zoning. test effectiveness biopore framework ecocampus development universitas pendidikan indonesia. fast forward adiabatic spin dynamics application quantum annealing model triangle spin systems. indonesian speech synthesis system considering lowpower event vowelstartingsyllable. commodity cluster using single system image based linuxkerrighed highperformance computing. fast forward adiabatic spin dynamics entangled states. wave function regulation accelarate adiabatic dynamics quantum mechanics. arrangement model instrument tentative campus evaluation earthquake tsunami disaster mitigation insight. development interactive learning media based android education geography. vegetation dispersion green open space universitas pendidikan indonesia. water conservation based local wisdom cikondang traditional village community. driving energy accelerate adiabatic electron dynamics quantum hall system. edutourism development model unesco global geopark ciletuh palabuhanratu sukabumi district. enhancing food security throughout aquaponicsin urban farming development strategy. waste management upi campus campus citizen behaviour towards management zero waste. fast forwad adiabatic quantum dynamics two dimensional dirac equation. spatial dynamics model land use land cover changes comparison ca ann annca. volleyball fundamental movement learning model primary school. modelling number hivaids central sulawesi. estimation ordinary kriging parameters determining characteristics distribution groundwater layer tondo area mantikulore district palu. validity reliability level application measuring school principles decision making. analysis grade vii students learning outcomes animals classification sets using stem approach. design microstrip antenna 2 elements 900 mhz gsm system. predicting forecasting time series models using cluster analysis. learning disaster mitigation problem based learning method senior high school. fostering disaster preparedness school effort build disaster preparedness. travel time efficiency students school bandung regency. feasibility study microbial organic waste processing business sukasari district bandung city. fastforward localphasedregularized spinor massless 21dimensions adiabatic dirac dynamics. mobile gis app guiding geopark unesco global geopark ciletuh palabuhanratu indonesia,"spin systems indonesian, developing students ecological, physiomorphohydro zoning test"
6005610,practice genrebased pedagogy indonesian schools case preservice teachers bandung west java province. reading aloud strategies reading english texts,"genrebased pedagogy indonesian, reading aloud strategies, java province reading"
6109361,analysis students misconceptions implementation active learning optics photonics approach assisted computer simulation. overcoming senior high school students misconceptions newtons laws dslm inquiry learning based computer simulations. predict plan observe explain write ppoew strategy prevent students misconceptions work energy topics. constructing essay questions assess scientific creative critical thinking simultaneously related collision problem based students responses. effectiveness implementation interactive conceptual instruction ici computer simulation overcome students misconceptions newtons law gravitation. investigation students misconceptions momentum impulse interactive conceptual instruction ici computer simulation. analysis students interaction technology based conceptual change text cct physics classroom. analyzing students misconceptions newtons laws fourtier newtonian test ftnt. transformation twotier test fourtier test newtons laws concepts,"simulation overcome students, photonics approach assisted, essay questions assess"
5993968,nominal money colour detector blind people. prototype water level control system. smart home system support bandung smart city programme. tunning pid controller using particle swarm optimization algorithm automatic voltage regulator system. solutions overcome inequality laboratory facilities laboratory sharing similar institutions remote laboratory based. creating emodules basic electricity electronic courses based wordpress vocational school students. webbased thinvnc remote laboratory implementation support students skills mechatronics course face industrial revolution 40. investigation teaching style electrical engineering teachers views vocational high schools. development internet things iot based learning media efforts improve student skills industrial revolution era 40. feasibility analysis dmsy cubicle dago pakar substation indonesia using fmea technical age npv economic age. remote desktop system iot html 5based virtual laboratory hmi human machine interface practicum hydraulic simulation. design graphical user interface gui iotbased remote laboratory programmable logic controller plc practicum pneumatic simulation. design mechatronic simulators improve quality students learning outcomes mechatronics subject. design mechatronics simulator improving quality student learning course mechatronics,"iotbased remote laboratory, learning course mechatronics, nominal money colour"
5989839,implementation knearest neighbor cosine similarity classification abstract international journal computer science. effectiveness multimedia education special education mese improve reading ability memorizing children intellectual disability. learning basic programming using clis gamification. using nclabkarel improve computational thinking skill junior high school students. development teaching simulator based animated film strengthening pedagogical competencies prospective teachers. application addie model developing adventure gamebased multimedia learning improve students understanding basic programming. developing effective multimedia education special education mese introduction arithmetic. determining pressure distribution water pipeline networks using firefly algorithm. augmented reality applications development using androidbased markerless method tourism promotion media case study. logic computer educational game nonit vocational students. teaching simulator development based finite state machine big five personality. lgates simulation media learning logic gate. teaching simulator development based finite state machine big five personality. lgates simulation media learning logic gate. logic computer educational game nonit vocational students. using simulation network security learning. learning computers work combining csunplugged raspberry pi. bajos adventure effort develop students computational thinking skills mobile application,"computer educational game, using firefly algorithm, distribution water pipeline"
6002301,development smartphone application personalized physical fitness education university students covid19 pandemic era. sedentary behaviour sleeping time adolescents indonesia objective measurement accelerometer activpal. comparison student athletes physical activity sedentary behaviour gender. physical activity sedentary behavior university student online learning effect covid19 pandemic. physical selfconcept high school adolescents differences based living area gender. concurrent validity frontcrawl swimming competence measurement basic swimming abilities beginners. pattern physical activity sedentary behavior early childhood. barriers physical activity university student. healthrelated fitness knowledge relation college student physical activity,"student physical activity, swimming competence measurement, indonesia objective measurement"
6682116,concurrent validity frontcrawl swimming competence measurement basic swimming abilities beginners. pattern physical activity sedentary behavior early childhood. healthrelated fitness knowledge relation college student physical activity. barriers physical activity university student,"swimming competence measurement, physical activity university, sedentary behavior early"
5994923,response cortisol hormone students ’ anxiety focus. effect physical fitness healthy behavior toward concentration anxiety cortisol hormone,"anxiety cortisol hormone, students anxiety focus, fitness healthy behavior"
5994332,right wrong environmental governance model environmental regulations improving environmental sustainability ratings. implementation simulation method improve student ’ learning outcome solar system junior high school. communitybased mental health education empowering people mental disorders community. building learning society design field batik craftworkers indonesia. building batik craftsmen learning society design case. education microfinance alternative approach empowerment poor people indonesia,"wrong environmental governance, batik craftworkers indonesia, mental health education"
5994617,factors affecting teachers ’ technological pedagogical content knowledge survey economics teacher knowledge. effects motivation organizational culture satisfaction educational personnel performance. effects motivation organizational culture satisfaction educational personnel performance,"motivation organizational culture, satisfaction educational personnel, teachers technological pedagogical"
5974544,using assure learning design develop students mathematical communication ability. design development computerbased elearning teaching material improving mathematical understanding ability spatial sense junior high school students. improving external mathematical connections students activity using ethnomathematics. developing guided worksheet cognitive apprenticeship approach teaching formal definition limit function. hypotetical learning trajectory anticipate mathematics anxiety algebra learning based perspective didactical situation theory. rigorous mathematical thinking approach enhance students mathematical creative critical thinking abilities. learning algebra mcrest strategy junior high school students. enhancing students interest mathematics learning. analysis undergraduate students mathematical understanding ability limit function based apos theory perspective. selfconcept preservice mathematics teachers gets pedagogic approach suggested apos theory direct learning comparison. analysis learning obstacles transformation geometry. good preservice mathematics teacher reading mathematical proof. enhancement mathematical analogical reasoning ability university students concept attainment model. understanding responding students learning mathematics differentiated instruction. improving selfregulated learning junior high school students computerbased learning. comparison mathematical resilience among students problem based learning guided discovery learning model. development media model based handson activity improve conceptual understanding abilities junior high school students bandung district. improvement mathematical generalization reasoning university students concept attainment model. enhancement preservice mathematics teachers mathematical understanding ability ace teaching cyclic. watsonglasers critical thinking skills. enhancement spatial levels reviewed students cognitive styles. nest records wreathed hornbill rhyticeros undulates gunung gentong station mount ungaran central java. error students mathematical problems solves based cognitive development. junior high school students mathematical reasoning ability analysis systems linear equations applications. mathematical proof learning obstacles preservice mathematics teachers transformation geometry. preservice mathematics teacher prove limit function formal definition. developing selfconcept instrument preservice mathematics teachers. enhancing students communication skills treffinger teaching model. promoting students mathematical problemsolving skills 7e learning cycle hypnoteaching model. analysis students mathematical connection abilities solving problem circle material transposition study. flat plane geometry learning media macromedia flash cs3 program online mathematics learning. students mathematics problem solving ability model eliciting activities meas. effect learning handson activity media mathematical reasoning ability junior high school students. didactical design circle equation tangent circle analytic geometry learning. effect handson computerbased learning activities conceptual understanding mathematical reasoning. influence realistic mathematics education rme approach enhancing students mathematical literacy skills. senior high school students problemsolving ability completing sine rule problems. effect thinkpairshare cooperative learning student mathematical communication skills. comparison mathematical literacy enhancement students problembased learning guided discovery learning model. students ’ errors refractive thinking component identifying problems spheres distance threespace. mathematical critical thinking skill self confidence according student ’ cognitive stage. projectbased learning mathematics literatur review. effect learning handson activity media mathematical reasoning ability junior high school students. analysis mathematics anxiety junior high school students. ability mathematical critical thinking learning cycle 7e model. didactical design circle equation tangent circle analytic geometry learning. confirmatory factor analysis sosiomathematics norm among junior high school student,"develop students mathematical, worksheet cognitive apprenticeship, education rme approach"
5993416,spectral topographic brain mapping eeg recording detecting reading attention various science books. hypnotic direct indirect suggestions improving efficiency depth sleep eeg activity signal processing various sleep stages. multimedia based virtual reality indonesian foreign speakers learning,"sleep eeg activity, virtual reality indonesian, recording detecting reading"
5994899,implementation icare approach introduction connection application reflection extension improve creative thinking skills. problem solving based learning model multiple representations improve students mental modelling ability physics. analysis students skills concept dynamic electricity. text based analogy overcoming student misconception simple electricity circuit material. measuring critical thinking skills 11th grade students temperature heat. k10 students conceptual understanding newtons laws current future directions. design model special vocational high school children visual impairment. indonesia tvet teacher training policy implementation meet industry demands. application interactive multimedia overcoming problemsolving difficulties engineering materials isomorphous binary phase diagrams. description selfefficacy initial cognitive abilities students physics learning direct current electrical circuits. disasterfriendly sundanese traditional building construction. improve students skill concept dynamic electricity. case study analysis senior high school students scientific creative critical thinking correlation scientific reasoning skills sound concept. performance assessment design based problem based learning vocational high school students skills competency geomatics engineering. physics problem solving skills civil engineering students implementing problembased learning. improve engineering competencies students special needs. envisioning science environment technology society. analysis senior high school student understanding gas kinetic theory material. redesigning vocational school technical drawing studio 2 lightning system. projectbased learning efficacy vocational education literature review. digitizing projectbased learning engineering education. analysis household energy consumption public apartments indonesia case study rusunawa buildings bandung city. evaluation vocational school smk students environmental literacy. development critical thinking skills vocational high school students indonesia. eleventhgrade students conceptions temperature heat. eleventh grade students conception analysis casestudy heat transfer,"engineering students implementing, thinking skills problem, visual impairment indonesia"
5991886,improving quality academic services higher education development simantap,"quality academic services, services higher education, education development simantap"
5994915,community needs analysis software needs assessment analysis naa implementation,"community needs analysis, software needs assessment, analysis naa implementation"
5979018,influence freight generation production characteristics internalregional zone commodities sustainable freight transportation highway network system. modeling sustainable freight road transportation based generation production freight internalregional commodities movement. development gravity theory application internalregional interzone commodity movement distribution origin zone movement generation boundary. contribution virtual microscopic simulation vms unveil students conceptual development misconceptions physics concepts heat transfer. development road freight transportation distribution model based vehicle transportation inter zone requirement. alleviating students ’ misconceptions newton ’ first law comparing pdeodee tasks poe tasks effective. indonesian vocational students ’ understanding educational activities center toward characteristic user location accessibilities. distribution system simulation model zone freight transportation movement based unlimited gravity model algorithm. study degree saturation toll road access based changes urban settlement land. development urban space based student migrants bandung city indonesia. modelling trips assignment analysis roads network system based transportation needs exsport commodity. sustainable need parking systems mall rds bogor. modeling study generatingtrip transportation border zone area based conditions transportation ’ infrastructure case study central java provinceindonesia. trips assignment influence freight vehicle network system need fuel consumption internalregional. application gravity theory interregional zones activity build upon generating inland fisheries product result central java. influence highway transportation infrastructure condition toward commodity production generation resilience needs regional internal zone,"transportation based generation, indonesian vocational students, simulation vms unveil"
6125861,needs analysis webbased earth space science learning materials high school students. new hilaal visibility criterion tropical region. characterization electric energy motor load conveyors slope. steady state scenario asteroids orbital simulation yarkovsky effect inclusion. validity earth space science learning materials orientation multiple intelligences character education. parallel exponential smoothing using bootstrap method r forecasting asteroid ’ orbital elements. orbital evolution asteroid 367943 duende 2012 da14 yarkovsky effect influence implications collision earth. concept mastery perspective gender junior high school students eclipse theme multiple intelligencesbased integrated earth space science learning. susan louckshorsley learning model light pollution theme based new taxonomy science education. zenith sky brightness celestial objects visibility total solar eclipse march 9 2016 terentang beach bangka island. analysis atmospheric pressure temperature wind speed profiles total solar eclipse 9 march 2016 using time series clustering. influence partial solar eclipse 2016 surface gravity acceleration using photogate sensor katers reversible pendulum. assembled solar eclipse package asep bangka indonesia total solar eclipse march 9 2016. motions kepler circumbinary planets restricted threebody problem radiating primaries. estimation unknown physical properties nearearth asteroids dynamical study. motion near l. numerical study motion sungrazing comet c2011 w3 lovejoy affected outgassing general relativity oblateness correction forces. stability triangular equilibrium points exoplanetary system hd 4732c including radiation effect. radio frequency interference measurements indonesia survey establish radio astronomy observatory. sax random projection algorithms motif discovery orbital asteroid resonance using big data platforms. implementation sax random projection motif discovery orbital elements resonance argument asteroid. design validation sixtier astronomy diagnostic test instruments rasch model analysis. application stembased online learning train creative skills students covid19 pandemic periods. anomalies earth surface gravity field g total lunar eclipse tle january 31 july 28 2018 using video tracker analysis pendulum harmonic motion. identifying k10 students learning difficulties learning keplers law using worksheet worth. automatic detection nearearth asteroids coorbital state terrestrial planets implementing motif discovery algorithm. improvement image quality fusion radiography high low intensity lateral head. tropical cyclones affected temperature pressure humidity universitas pendidikan indonesia. textbook design based multiple intelligences theme earth protector,"forecasting asteroid orbital, school students eclipse, island analysis atmospheric"
6124940,impact hygiene covid19 pandemic using wheat bread microparticles chemical nutrient content hand hygiene multiplied microorganisms education students special needs. instructional thematic game children mild mental retardation enhancement leftright recognition skill. improving concentration picture selecting game based kinect sensor student intellectual deficiencies,"microorganisms education students, content hand hygiene, picture selecting game"
258201,use laras contemporary gamelan music. curator ’ competency indonesian contemporary art. review sundanese scale theory. organizing bandung isola performing arts festival bipaf market innovative performing arts indonesia. models arts teacher ’ professional development. multicultural dance education teaching students disabilities,"performing arts indonesia, use laras contemporary, sundanese scale theory"
5975686,development instructional media rhythmic gymnastics physical education course. survey language learning songbased information technology. song creation using computer music notation. improving elementary school teachers ’ competence composing thematic songs action research. development religious character nation learning religious songs teachers ’ perception challenges. raising independentlearning awareness action research dance practice course indonesia. enhancing students ’ understanding arabic syntax high school students indonesia. enhancing students understanding skills dance music action research. creating songs using online software. making media learning musical instruments using scratch application. flipped classroom educational model 20102019 bibliometric study. problems gender equality reconstruction islamic doctrine. analysis 20102019 trends environmental awareness publication using vosviewer application. learner autonomy english proficiency indonesian undergraduate students. digital technology era alquran understanding problem critical reflection alquran learning action research. scaffolding sunglish ujang nyai reciting 20 vocabularies using gsa. moral education 20102019 bibliometric study part 2. moral education 20102019 bibliometric study part 1. problem students reading quran reflectivecritical treatment action research. shifting primary school teachers ’ understanding songs teaching methods action research study indonesia. phonological interference reciting alquran critical reflection learning alquran phonology action research. structural equation model sem matrilineal parenting family community environments adolescent behavior padang city indonesia. readiness competence new teachers career professional teachers primary schools. initial reading lesson dia tampan association method android photo editor media. development angklung composition teaching materials using music notation software virtual studio technology integration. preliminary design mobileasynchronous language laboratory learning writing paragraph. use synthesia application simplify angklung learning. technology literacy student practice lecturing critical evaluation skills. virtual gallery media simulate painting appreciation art learning. developing songs elementary school students support music notation software. ictbased alquran phonology learning. action research hadith literacy reflection hadith learning digital age. training nonspecialist music teacher insights indonesian action research study. problem posing skill elementary school students. developing mathematical investigative attitudes prospective primary school teachers. redesigning implementing traditional musical instrument integrated technology classroom. utilization scratch application making music controller introduce traditional musical instruments. using androidbased applications support elementary school teachers teach songs. stability pianikas tempo elementary school students. using pazia angklung application understanding song scores. murrderr strategy developing mathematical investigation thinking skill elementary school preservice teacher,"indonesia enhancing students, quran reflectivecritical treatment, using music notation"
6649754,muslim tourist perceived value revisit intention bandung city customer satisfaction intervening variables. halallabeled food shopping behavior role spirituality image trust satisfaction. influences islamic retail mix approach purchase decisions. comparison satisfaction level face face conference teleconference usage employee performance. internet based remote desktop using indy socket component,"satisfaction influences islamic, tourist perceived value, conference teleconference usage"
5987356,life course approach prevention iron deficiency anemia indonesia. fourth industrial revolution educational challenges. development career guidance program modelling technique improve student career awareness. effectiveness acceptance commitment therapy enhance students ’ wellness. development career learning program modeling techniques improve student career awareness. competency profile school counselor managing guidance counseling services madrasah garut regency indonesia. effectiveness existential counseling model improving meaningfulness life. happiness level multiethnic adolescents indonesia. factorial structure psychometric properties quality life inventory indonesian college sample. quality life burnout among university students. integration ecology mathematic learning model tadabur quran imrove student ’ optimism. development class teachers pedagogic competency implementation learning guidelines extraordinary elementary school ees,"life course approach, anemia indonesia fourth, teachers pedagogic competency"
6681759,land critical study farmers responses upland area indonesia,"land critical study, upland area indonesia, study farmers responses"
5993710,development learning content islamic religious education ire courses environmental conservation higher education. development character education based sundanese local wisdom. developing augmented reality media containing grebeg pancasila character learning elementary school. character education indonesia internalized implemented virtual learning. analysis 20102019 trends environmental awareness publication using vosviewer application. technology holobox augmented reality grebeg pancasila rite mathematics learning elementary school. building students political behaviour context election indonesia. local wisdom values rambu solo ceremony source student character development ethnographic studies traditional ceremonies tana toraja community. learning gurindam 12 local wisdom role playing assisted audio visual strengthen character students. application project based learning pjbl inislamic religious education courses alternative solution problem learning pai ptu. effectiveness cooperative learning model based local wisdom outer baduy indigenous peoples enhancing characters elementary school student cooperation. tradition value education implementation indonesian primary schools,"character education indonesia, trends environmental awareness, vosviewer application technology"
5978127,experimental demonstration enhancing vocational students ’ comprehension heat transfer conduction radiation light bulb. investigation reducing electricity consumption refrigerator using domestic refrigerant mc22. experimental study hydrocarbon refrigerant r1270 replace r32 residential air conditioning system. survey use mobile augmented reality teaching materials. requirement analysis work competence vocational graduates heavy equipment industry. relevance vocational high school curriculum requirement heavy equipment industries. development standard operational procedure sop implementation lath machining practice vocational high school smk. effect environment temperature humidity corrosion rate condensing unit,"enhancing vocational students, air conditioning survey, students comprehension heat"
5995794,projectbased learning really effective improve socials skills elementary school students. twostay twostray model improving mathematical communication skill elementary school students,"socials skills elementary, projectbased learning really, improving mathematical communication"
5988516,classification halal hotels based industrial perceived value study indonesia thailand. applying knowledge social concern perceived risk planned behavior theory tourism covid19 pandemic. disaster management indonesian tourist destinations institutional roles community resilience mediated. building digital intelligence millennial generation strengthening national identity. building identity indonesian citizenship digital age. ageism disharmonizing civic education. datuatata institution bajo ethnic ecological symbol citizen ’ ecotourism disorientation. local wisdombased service learning tourism development. special status political discourse social construct yogyakarta based western theories. vacation preferences sundanese culture time conception orientation utilization,"value study indonesia, behavior theory tourism, classification halal hotels"
5982248,didactical design material units distance speed developed mathematical connection elementary school. contribution auditory learning style students mathematical connection ability. development attitude assessment instrument stem learning fifth grade elementary schools. learning device stempedia mobile learning application. development motion comic storyboard based digital literacy elementary school mathematics ability new normal era covid19 pandemic. development mathematical anxiety instruments rasch model analysis. promoting engineering fourthgrade students stem learning. integration stem learning elementary curriculum indonesia analysis exploration. learning arithmetic back sound music classic romantic. mathematical intelligence social relationship. develope primary school mathematics learning media. mathematical intelligence developed math learning classical backsound music classical era,"developed math learning, elementary curriculum indonesia, school contribution auditory"
5995268,use metacognitive strategy openended approach,"metacognitive strategy openended, use metacognitive strategy, strategy openended approach"
5979108,surala ninja mathematics elearning based learning management system alternative learning elementary school. thin power law fluid underside horizontal flat plane. cryptanalysis classical cipher based indonesian language. surfactant effects contact line alteration liquid drop capillary tube. shape profile inhomogeneous sessile drop using variational method. fuzzy evolutionary algorithm solve chromosomes conflict application lecture schedule problems. new approach modeling surfactant effect sessile oil drop motion. asymptotic study steady state model oxygen diffusion tissue regions. school efforts promote parental involvement contributions school leaders teachers. transformational leadership parental involvement teachers perceive school leadership practices promote parental involvement children ’ education. junior high school students achievement mathematical problem solving ability mathematical habit thinking flexibly using learning inquiry cooperation model icm. ability mathematical problem solving junior high school students situation based learning discovery learning. teaching learning covid19 pandemic qualitative study elementary school teachers indonesia. effects surfactant evolution thin film moving liquid drop. modified laxfriedrichs method shallow water equations. error analysis solving prism pyramid problems. efforts improving mathematical connection ability senior high school student 7e learning cycle model. effect process oriented guided inquiry learning pogil model toward students logical thinking ability mathematics,"mathematics elearning based, school leadership practices, indonesia effects surfactant"
258640,development mathematics teaching materials integrating augmented reality software android deaf students. flight delay characteristics perturbed aircraft routings. determining robust counterpart flight retiming model. effects perturbed flight schedules performance aircraft routings. heuristic method solving airline crew pairing problems. flight retiming models improve robustness airline schedules. optimization model airline crew rostering problem case garuda indonesia. simulation measuring effect flight retiming robustness flight schedule. modeling flight departure delay distributions,"improve robustness airline, deaf students flight, mathematics teaching materials"
5984369,living values education teaching materials develop students ’ civic disposition. development multiculturalism values indonesian history textbook. living values education school habituation program effect student character development. integration anticorruption education school ’ activities. effect living valuesbased authentic assessmenton character development high school student. valuebased digital storytelling learning media foster student character. enhancing sundanese students ’ creative thinking skills using icare model physics concepts rasch analysis approach. uyo nanu misconception investigation unami soundlight waves materials north sulawesi. living valuesbased digital learning resources civic education. living valuesbased authentic assessment civic education fostering student character. developing investigation group learning model based marzano instructional framework promote students higher order thinking skill. 21th century skills based anticorupsy education vocational school prevention strategy. development unity diversitybased pancasila education text book indonesian universities. application project based learning pjbl inislamic religious education courses alternative solution problem learning pai ptu. living values based interactive multimedia civic education learning. primary teachers develop students problemsolving skills construct environmental concepts. service learning model social studies foster student social care. indonesian civic engagement among college students. influence living values educationbased civic education textbook students character formation. culturebased social studies learning model developing student multiculturalism. valuebased interactive multimedia development integrated practice formation students ’ character. valuebased interactive multimedia development integrated practice formation students ’ character. model living values educationbased civic education textbooks indonesia. culturebased contextual social studies learning development social cultural values junior high school students,"living values education, text book indonesian, developing investigation group"
5992835,neurotracker threedimensional multiple object tracking 3dmota tool improve concentration game performance among basketball athletes. brain jogging training improve motivation learning result tennis skills. difference test results endurence using bleep test balke test football players maung bandung fc. optimization pencak silat athletes coordination brain jogging. effect brain jogging exercise toward increase concentration learning achievement,"coordination brain jogging, concentration learning achievement, 3dmota tool improve"
6004877,parents ’ knowledge beliefs acceptance uptake hpv vaccine members association southeast asian nations asean systematic review quantitative qualitative studies. parents ’ attitudes beliefs uptake schoolbased human papillomavirus hpv vaccination program jakarta indonesia – quantitative study. factors infuencing women pap smear uptake,"acceptance uptake hpv, parents knowledge beliefs, asean systematic review"
6002975,isolation chitinase enzymes three entomopathogenic fungi effect third larval instar spodoptera exigua. identification characterization internal microflora larvae graphium agamemnon. development musi estuary ecosystem alternative teaching materials supplementary books biology learning high schools. analyse creative thinking ability vocational students waste management projectbased learning. projectbased learning enhance students awareness towards environment. conceptual change human respiratory system poebased learning. vegetation dispersion green open space universitas pendidikan indonesia. enhancing scientific inquiry literacy prospective biology teachers inquiry lab project microbiology. effect monascus purpureus inoculum concentration pigment production jackfruit seed flour substrate,"biology teachers inquiry, fungi effect larval, waste management projectbased"
6700094,case study analyzing 10. literature study role abstraction ability strengthen students early knowledge mathematics learning. investigation watsonglaser critical thinking skills junior high school students solving mathematical problems. exploration ethnomathematics based rapai geleng dance mathematics learning media. effectiveness hybrid learning improving teacherstudent relationship terms learning motivation. analysis difficulties preservice mathematics teacher problem solving division divisibility based theory action process object schemes. metacognition skills gifted talented students. procedural knowledge versus conceptual knowledge fraction indonesian junior high school case study. student difficulties word problems derivatives multisemiotic perspective. good circle task exploration students semirelationalist mathematical concepts. investigating undergraduate students mathematical creative thinking skill social arithmetic problem. preservice mathematics teachers divisibility construction. linguistic challenges mathematics word problems research literature review,"mathematics learning investigation, metacognition skills gifted, indonesian junior high"
5993243,analysis quality alms service satisfaction compliance paying alms academic environment. progrowth absorptive strategy innovation performance business performance commercial banks indonesia. transformational leadership organizational performance cross level study effects organizational citizenship behavior task performance. effect green supply chain management implementation marketing performance company competitiveness study paper industry west java. influence local wisdom actualisation educative scientific religious behaviour anacademic environment university,"alms service satisfaction, organizational citizenship behavior, indonesia transformational leadership"
259556,sports activities high performance athletes muslim women indonesia malaysia. barriers physical activity university student. development smartphone application personalized physical fitness education university students covid19 pandemic era. sedentary behaviour sleeping time adolescents indonesia objective measurement accelerometer activpal. comparison student athletes physical activity sedentary behaviour gender. physical activity sedentary behavior university student online learning effect covid19 pandemic. technologysupported university courses increasing university students ’ physical activity levels systematic review set design principles future practice. global effect covid19 pandemic physical activity sedentary behaviour sleep among 3 5yearold children longitudinal study 14 countries. effect social participation elderly live satisfaction. character based physical education model,"students physical activity, women indonesia malaysia, behaviour sleeping time"
5978451,microlearning strategy assist students ’ online learning. interactive multimedia kolb experiential learning model using logistic regression algorithm improve student cognitive. students ’ attitudes perceptions smart online learning podcast content development. instilling environmental literacy using kamishibai cards kindergartens. study need entrepreneurship local content curriculum bandung senior high school,"students online learning, microlearning strategy assist, instilling environmental literacy"
